,eso_F18_0,de_F18_0,ga_F18_0,pso_F18_0,eso_F18_1,de_F18_1,ga_F18_1,pso_F18_1,eso_F18_2,de_F18_2,ga_F18_2,pso_F18_2,eso_F18_3,de_F18_3,ga_F18_3,pso_F18_3,eso_F18_4,de_F18_4,ga_F18_4,pso_F18_4,eso_F19_0,de_F19_0,ga_F19_0,pso_F19_0,eso_F19_1,de_F19_1,ga_F19_1,pso_F19_1,eso_F19_2,de_F19_2,ga_F19_2,pso_F19_2,eso_F19_3,de_F19_3,ga_F19_3,pso_F19_3,eso_F19_4,de_F19_4,ga_F19_4,pso_F19_4
260,132361.99171799183,5604136.340376009,13529343.282843146,724266.2043337228,206786.5153108483,1559857.0475306252,17249210.060273416,1316732.8981807039,1179553.831339732,3939862.019169093,2106940.344650851,1351196.3705145293,540653.645260835,1949217.4087907947,8538671.634078583,16436351.310185514,351084.3232507799,6003277.322811592,3477060.9807018847,360473.938748842,3225319.8760678764,15403623.395984761,23804.400620690976,4329672.697293569,5909910.595016199,3762211.9557587868,4651.278505330667,17887217578.24704,4538813.13919657,12649608.368854903,3795.4971783908195,13757657.027237475,4430568.662619708,24673855.691176154,3135.2632105455273,859083530.3386766,6842519.263128062,3256287.712092076,3484.8403525725744,1224042821.2964644
261,132361.99171799183,5604136.340376009,13529053.85208004,723523.6726913545,206786.5153108483,1559857.0475306252,17247120.256662983,1316732.8981807039,1179553.831339732,3939862.019169093,2106874.001817504,1351195.4821352186,540653.645260835,1949217.4087907947,8538672.057092065,16436272.061625876,351084.3232507799,6003277.322811592,3472974.5437571504,360393.2393093738,3225319.8760678764,15403623.395984761,23290.61389010863,4329625.577206391,5909910.595016199,3762211.9557587868,4651.506972448138,17887217578.24704,4538813.13919657,12649399.898523454,3794.6219757083127,13754956.54975746,4430568.662619708,24673855.691176154,3134.6056763491524,859083530.3289322,6842519.263128062,3256287.712092076,3482.785473539184,1223480764.0823343
262,132361.99171799183,5604136.340376009,13528100.46198682,722794.3475660237,206786.5153108483,1559857.0475306252,17247128.658142217,1316732.8981807039,1179553.831339732,3939862.019169093,2106873.5478494396,1351195.4821352186,540653.645260835,1949217.4087907947,8538576.99074441,16436192.537095748,351084.3232507799,6003277.322811592,3471482.939927252,360255.8728194216,3225319.8760678764,15403623.395984761,23175.600804007026,4329576.159571777,5909910.595016199,3762211.9557587868,4538.336296968913,17887217578.24704,4538813.13919657,12649399.898523454,3794.630376363859,13751976.15801215,4430568.662619708,24673855.691176154,3134.5292235517836,859083530.3206483,6842519.263128062,3256287.712092076,3436.0141269284513,1222886785.9824986
263,132361.99171799183,5604136.340376009,13518740.480776312,722031.261573139,206786.5153108483,1559857.0475306252,17171242.404243305,1316732.8981807039,1179553.831339732,3939862.019169093,2106836.1278737187,1351188.6037734698,540653.645260835,1949217.4087907947,8538297.80523318,16436107.866696319,351084.3232507799,6003277.322811592,3471004.3921651514,359995.84581022785,3225319.8760678764,15403623.395984761,23175.597451476548,4329512.513827412,5909910.595016199,3762211.9557587868,4462.013499606204,17887217578.24704,4538813.13919657,12649399.898523454,3794.629021068641,13748856.102122195,4430568.662619708,24673855.691176154,3122.1607877808456,859083530.3137112,6842519.263128062,3256287.712092076,3166.42814565941,1222281856.9544995
264,132361.99171799183,5604136.340376009,13513975.534200277,721241.416795092,206786.5153108483,1559857.0475306252,17171247.839155592,1316731.9243579123,1179553.831339732,3939862.019169093,2091377.4253742166,1351179.4816904396,540653.645260835,1949217.4087907947,8532999.392136704,16436033.259607118,351084.3232507799,6003277.322811592,3460385.5134866126,359775.11730060284,3225319.8760678764,15403459.948641356,22566.348310229212,4329461.698165349,5909910.595016199,3762211.9557587868,4451.354199464893,17887217578.24704,4538813.13919657,12649399.898523454,3793.5961530224176,13746225.348583458,4430568.662619708,24673855.691176154,3014.894717191817,859083530.3065758,6842519.263128062,3256287.712092076,3166.42814565941,1221585560.102758
265,132361.99171799183,5604136.340376009,13513970.690930191,720683.7922314159,206786.5153108483,1559857.0475306252,17245888.78751971,1316731.559577723,1179553.831339732,3939862.019169093,2091339.049618575,1351177.8898397528,540653.645260835,1949217.4087907947,8533000.26477203,16435953.579342546,351084.3232507799,6003277.322811592,3290014.966069741,359466.9908468479,2993145.7396734734,15403459.948641356,22566.005793618708,4329411.2720539635,5909910.595016199,3762211.9557587868,4451.440379291615,17887217578.24704,4538813.13919657,12649399.898523454,3793.5676207780434,13743032.214912465,4430568.662619708,24673855.691176154,3014.8935178447264,859083530.2992134,6842519.263128062,3256287.712092076,3104.30494333908,1220795099.611845
266,132361.99171799183,5604136.340376009,13513886.583934106,719933.3785106104,206786.5153108483,1559857.0475306252,16546837.637797743,1316730.2882347563,1179553.831339732,3939862.019169093,2091227.2778208526,1351174.1355210005,540653.645260835,1949217.4087907947,8532391.993414037,16435871.744865386,351084.3232507799,6003277.322811592,3243578.341964153,359327.6155960201,2964792.0647577583,15403459.948641356,22565.804141685563,4329358.74530779,5909910.595016199,3762211.9557587868,4433.834091040986,17887217578.24704,4538813.13919657,12649399.898523454,3792.3863671686067,13739536.052864714,4430568.662619708,24673855.691176154,3015.037088201512,859083530.2896305,6842519.263128062,3256287.712092076,2397.3416203243182,1220164697.9070616
267,132361.99171799183,5604136.340376009,13513328.584465398,719336.6759268835,206786.5153108483,1559857.0475306252,16546837.62709129,1316730.2882347563,1179553.831339732,3939862.019169093,2091188.8188501333,1351164.7471685254,540653.645260835,1949217.4087907947,8532004.42992331,16435810.101875553,351084.3232507799,6003277.322811592,3246353.8946109614,359039.5007418856,2951499.670369198,15403459.948641356,22469.90737276454,4329297.664585178,5909910.595016199,3762211.9557587868,4434.084408102475,17887217578.24704,4538813.13919657,12649399.898523454,3787.7438758596063,13736485.573231272,4430568.662619708,12804123.725504952,3014.174317084075,859083530.2819775,6842519.263128062,3256287.712092076,3103.080677558468,1219574795.553908
268,132361.99171799183,5604136.340376009,13513328.584465398,718692.7602448371,206786.5153108483,1559857.0475306252,16545981.100385066,1316730.2882347563,1179553.831339732,3939862.019169093,2091188.2202265435,1351088.17077443,540653.645260835,1949217.4087907947,8531991.523822282,16435755.474957818,351084.3232507799,6003277.322811592,3246716.866181684,358998.4992821403,2951499.670369198,15403459.948641356,22469.901674199664,4329239.405363619,5909910.595016199,3762211.9557587868,4401.564997502062,17887217578.24704,4538813.13919657,12649399.898523454,3787.7352435050693,13733868.267799197,4430568.662619708,12804123.725504952,3014.3883502164235,859083530.2758392,6842519.263128062,3256287.712092076,3102.8381286877557,1218829867.814099
269,132361.99171799183,5604136.340376009,13509364.084235683,717965.8339909686,206786.5153108483,1559857.0475306252,15812429.984005293,1316730.2882347563,1019608.4306335525,3939862.019169093,2091187.8113138117,1351070.1678422452,540653.645260835,1949217.4087907947,8531396.193341939,16435716.519084185,351084.3232507799,6003277.322811592,3246365.5790412487,358998.4992821403,2951499.670369198,15403459.948641356,22469.864614307204,4329180.156341192,5909910.595016199,3762211.9557587868,4394.874886448624,17887217578.24704,4538813.13919657,12649399.898523454,3764.6722667376043,13730650.6309328,4430568.662619708,12804123.725504952,3006.6652328175687,859083530.2668481,6713704.300833243,3256287.712092076,3099.888444560068,1218235699.087255
270,132361.99171799183,5604136.340376009,13470856.78216251,717392.8022545199,206786.5153108483,1559857.0475306252,15812247.03318667,1316730.1280163561,1019608.4306335525,3939862.019169093,2085242.8510885471,1351068.9070225777,540653.645260835,1949217.4087907947,8531396.30741349,16435672.346008847,351084.3232507799,6003277.322811592,3246354.7835613596,358909.6334485088,2951499.670369198,15403459.948641356,22458.843295066657,4329132.896795134,5909910.595016199,3762211.9557587868,4385.624840601155,17887217578.24704,4538813.13919657,12649399.898523454,3764.66399473454,13727435.683300272,4430568.662619708,12804123.725504952,3002.5940620591173,859083530.2565637,6713704.300833243,3256287.712092076,3051.7413582530426,1217384072.6535337
271,132361.99171799183,5604136.340376009,13470853.248171825,716533.771894078,206786.5153108483,1559857.0475306252,15812246.975191604,1316730.1280163561,1019608.4306335525,3939862.019169093,2085204.0574566636,1351067.8079667648,540653.645260835,1949217.4087907947,8530993.598220035,16435638.699077666,351084.3232507799,6003277.322811592,3233215.2721815514,358753.18021860346,2951499.670369198,15403459.948641356,22458.3559354552,4329074.835284556,5909910.595016199,3762211.9557587868,4344.914717903841,17887217578.24704,4538813.13919657,12649399.898523454,3760.0306278766075,13723286.16980168,4430568.662619708,12804123.725504952,3002.281909515665,859083530.2480536,6713704.300833243,3256287.712092076,3051.048547841363,1216653843.828603
272,132361.99171799183,5604136.340376009,13465813.270939665,715839.6951758347,206786.5153108483,1559857.0475306252,15790325.402315358,1316730.1280163561,1019608.4306335525,3939862.019169093,2084593.448973951,1351065.551378685,540653.645260835,1949217.4087907947,8518580.286695132,16435607.968551772,351084.3232507799,6003277.322811592,3218478.4618151435,358638.9456537365,2951499.670369198,15403459.948641356,22186.588489615217,4329007.054750307,5909910.595016199,3540540.437377464,4229.033268100275,17887217578.24704,4538813.13919657,12649399.898523454,3758.5528383381643,13719491.010302154,4430568.662619708,12804123.725504952,3002.277190359372,859083530.2350391,6713704.300833243,3254967.2419713987,3047.057954709612,1215839925.8517761
273,132361.99171799183,5604136.340376009,13464670.563703608,715377.5725604146,206786.5153108483,1559857.0475306252,15756162.48795021,1316730.0664268024,1019608.4306335525,3939862.019169093,2084593.448972764,1351063.9487532838,540653.645260835,1949217.4087907947,8517523.842182692,16435577.34950998,351084.3232507799,6003277.322811592,3017409.223635958,358495.07699346275,2951499.670369198,7964641.959663329,22006.62314891848,4328953.272921119,5909910.595016199,3540540.437377464,4194.7543776340935,17887217578.24704,4538813.13919657,12649399.898523454,3753.5033730751657,13716187.395480229,4430568.662619708,12785595.483887056,3002.3398168639665,859083530.2231901,6713704.300833243,3254967.2419713987,3046.5148987750035,1215190955.7506256
274,132361.99171799183,5604136.340376009,13411249.434592739,714903.8190860894,206786.5153108483,1559857.0475306252,15755909.92104487,1316730.0664268024,1019608.4306335525,3939862.019169093,2084452.1749538498,1351063.9487532838,540653.645260835,1949217.4087907947,8516792.523667442,16435561.326732354,351084.3232507799,6003277.322811592,2969568.7588641103,358416.30473812815,2951499.670369198,7964641.959663329,21689.756917907358,4328880.759661606,5909910.595016199,3540540.437377464,4139.631961885186,17887217578.24704,4538813.13919657,12649399.898523454,3753.5026279196063,13711884.768399531,4430568.662619708,12785595.483887056,2882.72593752966,859083530.213703,6713704.300833243,3254967.2419713987,3039.8379386025067,1214362659.0423462
275,132361.99171799183,5604136.340376009,13411249.43456547,714144.3768771153,206786.5153108483,1559857.0475306252,15585727.779736284,1316730.0235134696,1019608.4306335525,3939862.019169093,2084448.612458318,1351062.496950784,540653.645260835,1949217.4087907947,8516782.520512784,16435554.30735934,351084.3232507799,6003277.322811592,2969553.8613437614,358217.9398360598,2951499.670369198,7964641.959663329,21268.590833569684,4328822.139368392,5909910.595016199,3540540.437377464,4139.631961885186,17887217578.24704,4538813.13919657,12649399.898523454,3753.502791317274,13708203.281111272,4430568.662619708,12785595.483887056,2874.2608572474996,859083530.2016584,6713704.300833243,3254967.2419713987,3039.2667837673193,1213513300.6267734
276,129370.96349967812,5604136.340376009,10985313.829548113,713581.1957648231,206786.5153108483,1559857.0475306252,15603626.877936104,1316730.0235134696,1019608.4306335525,3939862.019169093,2084356.570036672,1351062.496950784,540653.645260835,1949217.4087907947,8516719.958916703,16435548.835571736,351084.3232507799,6003277.322811592,2959840.1649703183,357986.402409135,2951499.670369198,7283734.71291055,21268.60304500687,4328769.394691094,5909910.595016199,3540540.437377464,3631.6878311448227,17887217578.24704,4538813.13919657,12649399.898523454,3753.3262973002925,13703724.014742756,4430568.662619708,12785595.483887056,2873.757759339241,859083530.1898665,6713704.300833243,3254967.2419713987,3015.353051656649,1212561161.5336382
277,129370.96349967812,5604136.340376009,10985426.420062954,713040.7812274832,206786.5153108483,1559857.0475306252,15585725.397774564,1316730.0235134696,1019608.4306335525,3939862.019169093,2084446.2659016482,1351062.496950784,540653.645260835,1949217.4087907947,8514552.267665459,16435546.534894926,351084.3232507799,6003277.322811592,2932878.104916789,357829.9105333887,2951499.670369198,7283734.71291055,21260.38147016631,4328696.242280259,5909910.595016199,3540540.437377464,3630.275767049461,17887217578.24704,4538813.13919657,12649399.898523454,3753.326326543141,13700175.364710035,4430568.662619708,12785595.483887056,2874.502236888169,859083530.1733795,6713704.300833243,3254967.2419713987,2300.3066945480377,1211502609.037926
278,129370.96349967812,5604136.340376009,10929861.894666506,712643.3518534394,206786.5153108483,1559857.0475306252,15585725.397774564,1316730.0235134696,1019608.4306335525,3939862.019169093,2084331.5440119843,1351062.496950784,540653.645260835,1949217.4087907947,8514552.245190533,16435545.400111314,351084.3232507799,6003277.322811592,2959840.7933127834,357647.74836912926,2951499.670369198,7283734.71291055,21179.457202692913,4328638.290384555,5909910.595016199,3540540.437377464,3629.3551948136364,17887217578.24704,4538813.13919657,12649399.898523454,3750.0528496160996,13695390.112518724,4430568.662619708,12785595.483887056,2872.262918601552,859083530.1574111,6713704.300833243,3254967.2419713987,2299.722214877721,1210659496.0187304
279,129370.96349967812,5604136.340376009,10929357.769929197,711971.1438846086,206786.5153108483,1559857.0475306252,15420167.77909816,1316730.0235134696,1019608.4306335525,3939862.019169093,2084396.1480789473,1351062.2061293612,540653.645260835,1949217.4087907947,8514497.782523151,16435544.938536152,351084.3232507799,1821758.9751003135,2964185.6923494767,357339.6842170878,2951499.670369198,7283734.71291055,20888.713341726976,4328576.0713357525,5909910.595016199,3540540.437377464,3427.4603732158857,17887217578.24704,4538813.13919657,12649399.898523454,3750.052854122255,13691455.216450956,4430568.662619708,12785595.483887056,2871.3364661124433,859083530.1446366,6713704.300833243,3254967.2419713987,2260.032661873519,1209987376.5210078
280,129370.96349967812,5604136.340376009,10902617.657920444,711523.3827138436,206786.5153108483,1559857.0475306252,15417485.85098269,1316730.0206658584,1019608.4306335525,3939862.019169093,2084375.775884245,1351058.0374565874,540653.645260835,1949217.4087907947,8513860.443703577,16435541.628654703,351084.3232507799,1821758.9751003135,2959802.9649523245,357200.48552902986,2951499.670369198,7283734.71291055,20877.391369541292,4328504.753825362,5909910.595016199,3531881.1088855234,3427.4633363993025,17887217578.24704,4538813.13919657,12649399.898523454,3750.05254654325,13687131.92584749,4430568.662619708,12785595.483887056,2865.608005893582,859083530.1266571,6713704.300833243,3254967.2419713987,2260.0197827718735,1208948689.0852864
